time,0.08,0.08,0.08,0.08,0.08,0.08,0.08,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,14,14,14,14,14,14,14,14,14,14,30,30,30,30,30,30,30,30,90,90,90,90,90,90,90,90,90,90,90,90,180,180,180,180,180,180,180,180
level,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,LOW,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,LOW,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,LOW,LOW,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,LOW
BC018932,0.822726,0.346886,-0.008234,0.219106,0.238096,0.261096,0.074826,0.567276,-0.010694,0.453966,0.715806,0.755346,0.256406,0.741256,-0.397954,0.647196,0.009266,-0.181044,0.202836,0.241306,0.642166,-0.255234,0.134856,0.101546,0.494516,-0.205594,-0.146884,-0.201164,-0.029234,-0.114864,-0.103204,-0.518764,-0.097654,-0.104854,-0.157974,-0.245744,-0.059024,-0.029284,0.190316,0.137006,-0.151404,0.057366,0.293466,0.252206,0.210616,0.147689106,-0.599834382,-0.468946121,-0.611636805,0.446848643,-0.785451004,-0.437008025,-1.025754308,-1.058414882,-0.336690767,0.623247891,0.016191191,-0.434254374,-0.603635857,-0.500305981,0.490165886,-0.764010342,0.851596108,3.048778607,-0.329516425,-0.724360042,-0.796487681,-0.738778598,-0.068237292,-0.47528656,-0.627691011,-0.076586849,1.173927115
NM_002266,0.907026,1.215476,1.307066,2.029756,0.907406,1.108766,0.802596,1.963236,1.365576,3.150456,2.677046,1.708356,2.127466,1.266266,2.030946,2.252516,1.350826,1.492786,1.391156,1.834406,2.341326,1.911946,1.873116,1.200646,2.081886,0.883386,0.829546,0.667256,0.506016,0.453046,0.699286,0.792106,1.248636,1.298606,1.132696,0.556336,0.336946,0.817186,1.257556,1.045666,0.528576,0.862636,0.971276,0.993196,1.408476,0.78391674,0.213943076,0.526948977,1.275168537,0.620164033,0.660218302,0.418245332,0.52041453,0.528071035,0.595162391,0.722080615,0.251361696,0.43379113,0.219101431,0.381440113,0.37726098,0.385109505,0.737254016,0.711503225,0.548837522,0.663610809,0.428748588,0.3794888,0.454005325,0.420641831,0.413486534,-0.327962755,0.076973101
NM_002267,-0.197354,-0.632944,-0.605704,-0.010894,-0.495054,-0.123414,-0.573994,0.476896,-0.512544,0.540426,0.665336,0.475466,0.996966,0.400386,0.906676,-0.007274,1.063316,0.843286,0.346966,0.428646,0.945016,1.152016,0.379606,0.227666,0.688836,0.106716,0.415346,-1.051994,0.361916,0.493966,0.578906,0.233576,0.782886,-0.041684,0.810636,-0.051884,0.271916,0.105346,0.252516,0.126126,0.631266,-0.280104,0.247316,0.029306,0.598396,-0.29505323,-0.184229053,-0.23548274,-0.088163344,-0.118881477,0.004609132,-0.157348699,0.011346364,0.072774668,0.117398008,-0.173632252,-0.044170466,-0.161442947,-0.276354572,-0.348697678,-0.075647818,0.011762702,-0.232516138,-0.210018202,-0.127742842,-0.103161937,-0.101459016,-0.321183595,-0.210899205,-0.082218859,-0.215231543,-0.311522697,-0.033527236
BC028691,0.115054,0.377814,0.058144,0.964374,-0.015206,0.777314,-0.069406,0.706404,-0.953496,0.696624,0.641234,0.399014,1.498354,0.585244,1.043654,0.013724,0.795544,1.290294,0.247824,0.396134,0.711694,1.692654,0.198694,0.165944,0.297124,0.555434,0.832744,-1.586396,0.808384,0.844804,0.840684,0.520344,0.817554,-0.020276,0.935594,0.051524,0.540094,-0.114136,-0.177446,0.090764,0.827654,-0.309616,0.229904,-0.293916,0.736494,-0.943632081,-0.375613707,-0.683500837,-1.097967518,-0.279697849,-0.556448973,-0.828598814,-0.648490156,-0.020538478,-0.231934182,-0.555116127,-0.353633982,-0.239853856,-0.279038448,-0.233746263,-0.016922084,-1.077531119,-0.584790855,-1.614057108,-0.211465143,-0.2807047,-0.12377542,-0.581062045,-0.47868237,-0.635179686,-0.153763371,0.022471553,-0.643639932
BC001497,0.043528,-0.386812,-0.479732,0.257238,-0.105572,-0.267702,-0.038222,-0.367882,-0.171242,-0.077742,0.416948,-0.053222,0.618198,-0.149682,-0.271962,0.454248,1.389878,1.103278,0.679438,0.694558,0.953088,0.963268,0.675798,0.716498,0.578348,1.089028,1.273988,0.995358,1.484148,1.274008,1.856298,1.380288,1.373038,1.396398,1.567948,0.705888,1.118268,0.603738,0.461168,1.184318,1.558928,0.593048,0.884348,0.995038,1.123828,0.987766741,0.733562809,1.223420489,1.048618542,1.167228063,1.218538793,1.087553984,1.496097025,0.090705815,0.433801505,0.617348564,0.650214345,0.359592247,0.39482374,0.340807137,0.222165073,0.667608471,-0.207346801,0.154297326,0.360257937,0.387319969,0.391213001,0.536462097,0.403058436,0.602782414,0.379092783,0.39623145,0.591727064
BC000654,-0.07308,0.13808,0.34734,-0.1114,-0.15575,-0.08592,-0.1488,0.01584,0.12802,-0.26295,-0.60315,0.53952,-0.08203,0.17076,0.26148,-0.31537,-0.1154,0.05354,0.12271,-0.05662,-0.30102,0.00033,-0.30657,-0.06192,-0.28764,0.07563,-0.10154,0.88849,-0.03146,0.37728,-0.06911,0.05472,0.08952,0.26445,0.1809,0.15211,-0.07068,-0.27948,-0.32416,0.0802,-0.07591,0.10805,0.02174,0.03121,-0.16046,0.973252734,0.254518079,0.259770975,0.128471484,1.130751158,-0.042102795,0.309966381,-0.621324452,-0.321425448,0.432244742,0.508585498,0.686382417,0.216855559,0.03745809,0.071764728,1.22612636,-0.24925213,1.475550775,0.742201442,0.336519922,-0.520892167,-0.201120443,-0.080886464,-0.176312821,0.175392589,-0.056179636,0.61276581,-0.350805513
BX648251,-0.275672,-0.323752,-0.901852,0.368828,-0.617132,0.131838,-0.348502,-0.541912,-1.549312,-0.518192,-0.172952,-1.398902,-0.305122,-0.907922,-0.535962,-0.575102,0.746478,0.694998,-0.121112,0.314378,-0.060542,0.845868,0.254678,0.833808,-0.039212,0.508628,0.831328,-1.091592,1.223108,1.145738,1.034718,0.613718,0.775878,0.238708,0.986308,0.206978,0.851538,0.141438,0.300408,0.661778,0.969608,0.305308,0.657548,0.540808,0.810708,0.619612635,0.970071655,0.689093824,0.425584122,0.448124027,0.660432605,0.678286594,0.751644124,0.53829449,0.324916262,0.452870037,0.559442121,0.632590532,0.759183567,0.489054471,0.262720536,0.379336805,0.676621818,0.48474646,0.624450105,0.245661305,0.37884219,0.922315827,0.174042956,0.25779924,0.201248581,0.026977917,-0.09311062
AC010457,-0.354602,-0.347992,-1.095812,-0.130712,-0.517892,-0.331792,-0.465452,-0.368842,-1.389442,-0.040962,-0.036842,-0.686772,-0.808762,-0.377592,-1.243872,-0.516362,-0.884472,-1.559272,-1.385762,-1.089472,-0.880672,-1.218352,-1.509552,-0.850202,-0.793192,-1.832472,-1.440762,-1.940122,-1.684992,-1.724682,-1.646092,-1.711702,-1.720212,-1.524942,-1.781172,-1.826542,-1.309892,-0.636242,-0.834122,-1.035912,-1.390362,-0.835962,-1.404992,-1.161212,-1.210762,-1.587308886,-1.689108022,-1.414216664,-2.254442912,-1.467899096,-1.791687772,-1.488029572,-1.573751199,-0.871025415,-0.83637643,-0.883521671,-0.528088327,-0.590755018,-0.531451029,-0.825154853,-0.732922878,-1.1534256,-0.594268555,-0.600837546,-0.743418586,-1.024275015,-0.360682491,-1.104570055,-0.964118898,-0.595811296,-0.513517911,-0.651856702,-0.548979371
BC018529,0.632678,0.474798,0.330878,0.180678,0.153078,-0.156122,0.312608,0.487858,0.341878,-0.011712,0.127738,1.107308,0.454498,0.644268,-1.165082,0.583668,0.157888,-0.139362,0.350858,0.273438,0.586278,0.356378,0.328458,0.225738,0.297558,-0.432102,-0.088922,0.399228,0.218838,0.086998,0.258468,-0.247602,0.228768,-0.090652,-0.160322,0.229478,0.087598,0.199528,0.390678,0.135148,0.002648,-0.096872,0.405328,0.457368,-0.025322,0.34602164,0.144259242,0.205495457,0.094057381,1.03664495,-0.094955713,0.296509357,-0.639454684,-0.24984341,0.493318284,0.465471842,0.736756133,0.540533339,0.023072594,0.065738799,1.269291541,-0.131556988,1.52745695,0.679526171,0.203494088,-0.559076458,-0.137856725,-0.133578292,0.127579628,0.348368667,0.050999116,0.467786716,-0.338409727
NM_002337,-0.303484,-0.396744,-0.253814,-0.017474,0.516686,-0.154864,0.164576,-0.065264,-0.196044,-0.291654,0.066226,0.148846,-0.108744,0.153476,-0.109574,-0.182844,-0.328894,-0.433734,0.118526,-0.090874,0.005696,-0.322004,0.174726,-0.160184,-0.113714,-0.394854,-0.034334,0.330096,-0.048804,-0.214864,-0.230024,-0.334934,-0.148254,-0.050744,-0.058134,0.043766,-0.114294,-0.026904,0.052506,-0.058614,-0.090124,-0.023174,0.217446,-0.007634,0.081756,0.15397804,0.375056507,0.274352571,0.113281852,0.197926013,0.27661449,0.278003023,0.330468939,0.076774241,-0.00417216,0.039431338,0.182384981,0.0423493,0.137379007,0.120807202,0.013750031,0.07543474,0.105709278,0.218929053,-0.007016806,0.001228786,0.020196921,0.071404499,-0.411395551,-0.24743906,-0.048301012,0.08759789,-0.003625569
BC007038,-0.1398,-0.1699,-0.7492,0.1611,-0.3771,0.052,-0.4769,-0.9547,-2.43533,-1.4283,-0.4309,-1.3576,-0.8259,-1.2679,-0.9645,-1.3051,0.2512,0.4341,-0.445,0.2711,0.2128,0.3597,-0.4719,-0.1422,-0.5258,-0.2095,0.3333,-1.2242,0.3864,0.2269,0.2002,-0.2839,0.2662,-0.4432,0.3159,-0.4472,0.2982,0.0784,0.5336,0.4663,0.4304,-0.023,0.2059,0.2509,0.5558,0.781652437,0.072957653,0.189660389,0.068293305,1.071908798,-0.134976068,0.263135504,-0.663062449,-0.315555884,0.468939189,0.479300499,0.732063575,0.522442733,0.022825214,0.079506415,1.270920121,-0.125393134,1.595114763,0.706420905,0.267475116,-0.520369405,-0.159995351,-0.071295233,0.091261956,0.344748927,0.067018817,0.523460167,-0.311760102
AL132660,-0.321908,-0.226108,-0.611108,-0.122668,-0.344528,-0.206828,-0.351228,0.162042,-1.025238,-0.316428,0.076562,0.225662,-0.267338,0.189192,-0.526398,-0.116648,-0.206688,-0.529668,-0.093248,0.004892,0.273712,-0.442618,-0.173518,0.004892,-0.115428,-0.941488,-0.438098,-0.871338,-0.486998,-0.352558,-0.414868,-0.727218,-0.181788,-0.304818,-0.479418,-0.444518,-0.162858,-0.248218,0.344922,0.085742,-0.162568,0.237382,0.283882,0.503782,0.876282,1.21066239,1.418664678,0.843666867,0.503307291,1.197583231,1.053864133,0.982429854,0.961191545,0.659893165,0.855011,0.539407272,1.261672216,1.310061049,0.721309989,1.034593391,1.126332594,0.996357007,1.159739194,1.110200485,0.828003532,0.941533854,0.687910063,0.315521525,0.907473984,1.342536647,0.346016001,0.360179237,0.495628214
NM_002404,-2.30926,-1.7207,-2.62053,-0.2089,-0.7621,0.1358,-1.8875,-3.16622,-4.29278,-4.43543,-3.03733,-3.52059,-2.75422,-3.62025,-4.77891,-5.02939,-0.4124,-0.9549,-2.31963,-0.7058,-0.9769,-1.0031,-2.79332,-1.8648,-3.42663,-1.2298,-0.2081,-2.1631,0.2673,-0.3301,-0.4133,-1.1217,-0.5069,-1.0174,-0.2347,-0.956,0.2487,-0.2416,0.3744,0.2731,-0.0027,-0.2784,0.2503,-0.1931,0.8026,0.779497756,0.207203127,0.250406763,0.30408899,0.604499094,0.755785048,0.292623565,0.810443977,-0.192025873,-0.877074132,-0.722257619,-0.133459865,-0.155462127,-0.709287807,-0.545660653,-0.51843777,-0.759343947,-0.504826282,-0.468363189,-0.592983162,-1.048448467,-0.779649078,-0.830026419,-1.250290841,-0.8587377,-0.448717209,-0.855618069,-0.962778872
BC030206,0.638674,-0.065936,0.523444,1.914284,0.652534,1.560724,0.457074,1.964114,-0.154266,1.202954,1.053324,1.138534,2.175184,0.777264,0.880404,1.064574,2.124124,1.808624,1.644604,1.911224,2.670764,2.278954,1.984594,2.183264,1.671524,1.066964,1.235294,-0.312986,1.225084,1.891804,1.349914,1.571974,1.441624,0.929314,1.745744,2.124004,0.625204,0.046914,0.814284,0.537224,0.805954,-0.204756,0.996734,0.247534,1.035864,0.917334696,0.116081542,0.219096753,0.089932425,1.024045482,-0.082592591,0.334111195,-0.638174857,-0.332835316,0.339090239,0.395347556,0.634100743,0.304918878,0.057409868,0.130326881,1.225855776,-0.290592658,1.501515207,0.671302548,0.297979866,-0.547345147,-0.170173259,-0.092686973,-0.016184488,0.189280977,0.004107402,0.493407594,-0.369836969
NM_002486,0.016632,-0.500438,-0.507478,-0.128888,0.433282,-0.210398,0.345602,-0.180258,0.272232,0.209322,-0.110648,-0.969358,0.041792,-0.180238,0.624372,-0.028428,-0.456308,-0.239928,0.246982,0.337772,0.077552,-0.187868,-0.055738,0.195402,0.077022,0.431382,-0.169448,1.396622,0.054162,0.110862,-0.441258,0.425092,-0.018908,0.499952,-0.051198,0.853462,-0.402638,0.150202,-0.028658,-0.328478,0.047802,0.258472,0.244562,-0.057818,-0.255418,0.308007524,0.341042461,0.185716065,0.520110223,0.192921455,0.320027284,0.298273032,0.337894084,0.218862547,0.155077564,0.27554554,-0.015165523,0.087450846,0.183286433,0.039897337,0.117863272,0.116943821,0.128495321,0.345559718,0.112428602,0.223633807,-0.099154328,0.20381812,0.406042034,-0.29091671,0.025812586,0.205938334,0.235623724
BC045606,-0.340526,-0.734976,-1.233026,-0.700646,-0.727656,-0.269706,-0.115686,-1.200086,-1.399906,-1.377866,-0.679606,-2.317696,-1.500766,-1.119156,-2.968286,-1.801876,-1.068076,-1.522896,-0.797536,-0.564086,-0.310476,-0.868366,-0.569056,-0.834946,-0.640006,-1.019546,-0.870416,-2.435156,-1.243406,-1.490416,-1.095946,-1.411186,-0.752516,-1.008256,-1.241576,-1.827826,-0.831266,-0.217796,0.456674,0.021414,-1.106586,0.337994,-0.050546,0.143614,0.128154,1.460259384,1.418230068,1.527631031,0.267431735,2.053120469,1.907849013,1.629953299,1.185936715,0.354704418,0.13329284,-0.687147493,0.845684514,0.765335699,0.733299641,0.274951824,0.334942213,-0.262468185,0.219006588,0.219736364,0.537054866,-0.026417894,-0.142449892,0.067414225,-0.342200718,0.043600672,-0.093839511,-0.174070947,-0.294182659
NM_002522,0.610396,0.082076,0.118696,0.402036,0.651386,0.169136,0.131046,1.058846,-0.099484,0.754426,1.700606,1.013506,0.842596,0.920956,0.011676,0.473836,0.592346,0.098276,0.233786,0.784596,0.540366,0.241036,-0.061644,0.296016,0.281206,-0.279774,0.114236,-0.557584,0.437156,0.363096,0.104466,-0.009434,0.226046,-0.200554,0.179866,-0.091694,0.469056,-0.054704,0.554546,0.233146,0.182856,0.371856,0.384296,0.412846,0.562246,0.852266781,0.16818051,0.147898382,0.041955596,1.092449805,-0.138798392,0.2371149,-0.735221225,-0.417373858,0.33451436,0.429626291,0.660011132,0.337729546,0.040869881,0.097495339,1.097666201,-0.246967703,1.463248621,0.650303377,0.229606456,-0.502918102,-0.261973745,-0.18317862,-0.074202442,0.252583148,-0.021921271,0.602152177,-0.339584671
NM_002523,-0.131538,0.280452,-0.099938,-0.500788,-0.568128,-0.582668,-0.171848,-0.196518,-0.973838,-0.673468,-0.512058,-0.171318,-0.600568,-0.348178,-0.660688,-0.749198,-0.630828,-0.602398,-0.523868,-0.249218,-0.396428,-0.788508,-0.710238,-0.528648,-0.464268,-0.959188,-0.731208,-0.702678,-0.616908,-0.581278,-0.613568,-0.620388,-0.780308,-0.686848,-0.809838,-0.849948,-0.283168,-0.235628,0.149322,-0.505158,-0.588558,-0.242158,0.049322,0.008352,-0.719878,0.809932242,0.05958026,0.183242723,0.038571412,1.100549381,-0.132250926,0.212195773,-0.689651022,-0.407839885,0.307612229,0.390054606,0.658147291,0.217289703,0.043338968,0.147545818,1.140350326,-0.280913939,1.483609496,0.753037552,0.257316379,-0.497279137,-0.16854619,-0.086210513,-0.142025655,0.143033803,0.009709271,0.584336225,-0.365010733
NM_002532,0.847378,0.108068,0.228298,0.520978,0.101468,1.051858,0.079768,0.413178,0.390868,0.663508,0.586788,0.989028,0.474178,0.405058,-0.216802,0.749778,-0.059722,0.055248,0.178668,-0.042412,-0.175632,0.330898,0.187038,0.021878,0.523518,-0.049692,-0.061602,0.029718,0.310268,-0.117352,-0.106662,-0.023182,0.119288,0.056548,-0.128002,0.061938,0.116638,0.482908,0.259228,-0.072482,0.296118,0.103938,0.309488,-0.098472,-0.011792,-0.295841297,-0.31434419,-0.656560095,-0.283601451,-0.339696814,-0.462867173,-0.583538907,-0.472839198,-0.327889127,-0.397243785,-0.433029136,-0.689099714,-0.512714205,-0.519929265,-0.286707353,-0.277768879,-0.644734754,-0.827972616,-0.798419565,-0.230483788,-0.841620578,-0.359077927,-0.727927751,-0.243798035,-0.950095103,-0.213679462,-0.215563247,-0.147362468
NM_002537,0.192826,-0.130924,-0.206214,0.265156,0.412546,-0.185574,0.423326,-0.042194,0.537966,-0.265914,0.149096,0.063246,0.208876,0.749066,0.312086,0.013236,0.094866,0.094056,0.262086,0.062846,0.112696,-0.094184,0.110656,0.251436,0.387746,0.417266,0.352496,1.256056,0.111316,0.214326,0.013696,0.164236,0.294606,0.520666,0.094696,0.627406,0.368306,-0.150354,-0.025914,-0.068994,0.125156,0.239736,0.198746,0.209526,0.127586,0.504393642,0.325469549,0.485120832,0.308803199,0.572115641,0.612700215,0.474902713,0.429521706,-0.214749632,-0.112611855,-0.336309118,0.186211287,-0.048848062,0.04823846,-0.205853806,-0.095567127,-0.227625794,-0.105218805,-0.004031658,0.075283695,-0.122862999,-0.340957311,0.059405269,-0.000307021,-0.272923309,-0.05457107,-0.067191915,-0.020599356
NM_002539,0.843808,0.148678,0.484328,1.384408,1.017518,1.078468,-0.137572,1.452178,0.387878,1.326428,1.119018,1.286628,1.667338,1.349708,0.262258,1.138498,1.166088,0.886988,0.925618,1.088758,1.734188,1.541188,0.751318,1.090858,1.319998,-0.138412,0.486898,-0.762212,1.144078,0.623198,0.638408,0.234258,0.597588,0.090018,0.973058,0.754508,1.362058,0.193648,0.637338,0.127268,0.913758,0.431458,0.916078,0.679768,0.638998,0.397816723,0.619336441,0.521817433,0.355330323,0.421068263,0.487562802,0.531734532,0.460158432,0.811820556,0.283375074,0.239812997,0.504072855,0.597071701,0.180656906,0.35227784,0.495870101,0.706929589,0.308092899,0.298911656,-0.036771462,-0.06252178,0.458753506,0.23100611,0.354233107,-0.221664203,0.845296091,0.153770416,-0.136801617
BC015958,-0.157422,-0.231642,-0.083112,0.508558,-0.052052,0.303028,0.168648,0.845458,-0.808992,0.243348,0.258418,0.045918,1.111258,0.275938,0.555458,-0.125462,0.984158,1.100258,0.445528,1.107958,1.055358,1.347258,0.026228,0.617758,0.381538,0.203638,0.532558,-1.097572,0.867858,1.069658,0.639658,0.187878,0.675958,-0.107162,0.817658,0.143838,0.580258,0.104488,0.431518,1.003258,0.819958,-0.235332,0.349038,0.191468,0.752358,0.858970115,0.196244082,0.121271846,0.018096345,1.067264928,-0.174287301,0.215143791,-0.732017613,-0.454073971,0.293675801,0.392250399,0.613214567,0.273542224,0.007298886,0.062733293,1.045992839,-0.286960727,1.424212589,0.600074655,0.207569937,-0.51576254,-0.314881661,-0.220939858,-0.123065218,0.20989726,-0.058064561,0.615541738,-0.370981917
BC012181,-0.126988,-0.089588,-0.079238,0.230622,-0.669828,-0.004328,0.133362,-0.859428,1.081832,0.713812,-0.035818,0.663042,-0.512388,-0.577198,1.015082,0.930522,-0.373678,0.696912,-0.508998,0.247602,-0.793248,-0.044738,0.379562,-0.770288,-0.214938,1.088302,0.089872,2.767152,0.106132,0.065222,0.151802,0.536752,0.488342,0.850162,-0.056098,0.986802,0.109502,0.225832,0.216262,-0.552578,0.082312,0.290882,0.155782,0.006382,-0.286448,0.926757619,0.144622655,0.232458711,0.106846449,1.014738462,-0.065224231,0.361998011,-0.623462625,-0.320364169,0.334761401,0.411569946,0.631677874,0.315311219,0.069289148,0.133082138,1.241961713,-0.297916143,1.500805946,0.644971881,0.305674331,-0.549187796,-0.155647534,-0.091151925,-0.001535157,0.187699766,0.005120954,0.498370821,-0.364365691
AL031664,-0.277562,0.007438,-0.056942,0.260188,-0.137842,0.024268,0.104528,-0.043492,-0.179872,-0.927002,-0.061772,0.094618,0.028248,-0.356152,-0.233642,-0.416802,0.245698,0.177528,-0.522622,0.072178,0.112638,-0.224712,-0.440472,-0.069192,0.063988,-0.047232,-0.018272,0.250668,-0.228892,0.055138,-0.061592,-0.187792,0.066138,-0.062732,-0.002732,0.228358,0.051778,-0.130182,0.007898,-0.297272,-0.298812,-0.296472,0.333048,-0.176302,-0.222502,0.958466241,0.260119614,0.158747959,0.052799344,1.142838739,-0.242226503,0.335347115,-0.674992163,-0.524244702,0.144085811,0.373258307,0.729246045,0.034151781,-0.142075525,-0.109411698,1.013496413,-0.258425643,1.402729279,0.376912478,0.161233972,-0.605004364,-0.475495949,-0.17147805,-0.279156106,1.261447141,-0.224403485,0.655240555,-0.427946848
NM_002610,0.417776,0.022326,0.221616,-0.195894,-0.008534,-0.011144,0.447536,0.284126,0.533216,-0.356674,-0.241264,-0.271994,-0.349654,-0.116784,0.354376,-0.463194,-0.067404,-0.278024,-0.115764,-0.053394,-0.201434,-0.336464,0.049656,-0.052344,-0.475624,0.047756,-0.063044,1.011416,-0.114444,-0.277294,-0.437664,-0.214684,-0.186714,0.544406,-0.345804,0.469726,0.018936,0.246976,0.352246,0.158996,-0.393274,-0.000494,0.266536,-0.408914,-0.403454,-0.690117666,-0.387685819,-0.617931582,-0.843775928,-0.272067052,-0.313575612,-0.624632003,-0.728203975,-0.572018799,-0.624886848,-0.844399418,-0.875729279,-0.962207742,-0.858725676,-0.704453021,-0.559211432,-0.939981755,-0.631252181,-1.123637284,-0.746768144,-1.053703615,-0.715637835,-1.19417511,-0.835909521,-0.74049515,-0.583459044,-0.816295531,-0.881751089
NM_002616,0.21745,-0.21209,0.48443,0.22111,-0.21187,0.0602,0.00317,0.21153,-0.03352,-0.24774,-0.16961,0.06388,-0.01767,0.12293,-0.30912,0.08812,-0.05387,-0.17951,0.03167,0.12682,-0.113,0.15862,-0.2445,-0.07883,-0.14723,0.07895,0.03054,-0.00043,0.05385,0.16206,0.30993,0.01935,-0.2257,0.18982,-0.35261,-0.05347,-0.03536,0.04861,-0.14395,-0.04379,0.1423,-0.15245,0.05658,0.15457,0.02988,0.54990725,0.222566908,0.170752995,-0.67816289,0.560224302,0.33755228,0.093211893,-0.381420695,0.614139004,0.766628271,0.936636201,0.431619506,0.402404605,0.899887706,0.930361826,1.064066248,0.897849648,0.207611785,0.190745273,0.800733882,0.447877126,0.996798602,0.684250921,0.863707295,-0.064477513,1.002449294,0.610146994,0.738453415
BC053356,-0.031082,-0.342412,-0.539192,-1.091472,-0.107022,0.097718,-0.893522,-0.034012,-0.159632,0.011408,0.379238,-0.644322,0.003388,0.621518,-0.231542,-0.207672,-0.016562,-0.345152,-0.211342,-0.324382,-0.015742,-0.407612,0.254848,-0.316192,0.260088,-0.269392,-0.369882,0.124468,-0.261682,-0.493302,-0.235702,-0.531972,-0.130022,-0.382592,-0.725092,-0.578122,-0.412002,-0.099992,0.221508,-0.448232,-0.377402,-0.253512,0.583988,-0.211932,-0.266372,1.023142406,1.031648659,1.007878468,2.25754241,0.69706577,1.471860791,1.155454401,1.243631401,0.137703589,0.39831254,-0.101488018,-0.002665849,0.161118952,-0.072198463,0.274427728,0.241925913,0.186533998,-0.010117974,0.0523148,0.01019198,0.269955491,0.03492487,0.42016953,0.018807237,0.272529434,-0.113326522,0.109350962,0.025749608
BC015379,0.077558,-0.028352,-0.052232,0.661908,-0.118932,0.534148,-0.412762,0.397478,-0.701812,0.629358,0.709628,1.305438,0.340158,0.256968,-1.213862,0.743868,-0.433432,-0.109772,0.120548,0.145348,0.685388,-0.009192,0.288808,-0.233702,0.422488,-0.427392,-0.221152,-1.913242,-0.650662,-0.697582,-0.443142,-0.364352,-0.055922,-0.416652,-0.426152,-0.930062,-0.576482,-0.161812,0.264348,-0.229122,-0.321582,-0.136472,-0.105262,-0.202612,0.170748,0.033572551,-0.078561325,-0.058330728,0.023313182,0.127987291,-0.059407568,0.033022975,-0.063880078,-0.078884843,-0.030247713,-0.014498633,-0.215109021,0.010783866,0.153106673,-0.106473993,-0.251730144,0.064595872,-0.049721846,0.247931586,-0.075178001,-0.177116163,0.158475768,0.18945698,-0.012202953,0.002203045,-0.140173371,-0.319365602,-0.399539314
Y13892,-0.804716,-0.521806,-0.880246,-0.565826,-0.857276,-0.285536,-1.208056,-0.176736,-1.401376,-0.631406,-0.577906,-0.236426,-0.191536,-0.439826,-1.022306,-1.091356,-0.216056,-0.399056,-1.123446,-0.083606,-0.642436,-0.431556,-1.008696,-0.775496,-0.975986,-0.653866,-0.704456,-1.528606,-0.609166,-0.756176,-0.555216,-0.549046,-0.805866,-0.878616,-0.525536,-1.023586,-0.081586,-0.651556,-0.369986,-0.386166,-0.254156,-0.783856,-0.687266,-0.360756,-0.296426,0.970024845,0.218165727,0.218932719,0.125123879,1.164970853,-0.054127906,0.379761251,-0.658636754,-0.293927031,-0.210251615,0.477573491,0.689289622,0.553609596,0.019056082,0.053981233,1.24728201,-0.071505143,1.548174734,0.642348897,0.273110698,-0.582930583,-0.277397398,-0.048553222,0.144139684,0.40260045,0.004414647,0.662963878,-0.14619285
NM_002657,0.300096,0.047566,0.249206,0.458866,0.041956,-0.073264,0.176206,0.617186,-0.286184,0.120676,0.427256,-0.430634,0.361956,0.035046,-1.341624,0.306116,-0.250634,-0.240544,-0.117514,0.386546,0.194256,-0.373014,0.096436,-0.046944,-0.581604,-0.510464,-0.292544,-0.445164,-0.496784,-0.659344,-0.303214,-0.443614,-0.107294,-0.313144,-0.260754,-0.749914,-0.333324,-0.443004,0.145626,0.095906,-0.227164,-0.472514,-0.380944,-0.188634,0.242696,-0.038378174,0.058465766,-0.167508535,0.033064864,0.078911993,-0.057232052,-0.048489802,-0.017297369,0.101190902,-0.03308398,0.054753146,-0.028626071,-0.015397034,0.072034188,0.072271055,0.009178765,0.076444374,0.129841184,0.031908436,0.178349881,0.243246869,0.204060656,0.084598189,0.02303811,0.153627016,-0.005521694,0.193019644,0.123344685
BC025261,0.201378,-0.125872,-0.060602,0.133328,0.011378,0.039228,-0.105082,0.282398,-0.516482,-0.215382,-0.152762,0.043238,-0.135822,0.266688,-0.433782,-0.099022,-0.154342,-0.504302,0.042638,0.005358,0.250428,-0.316502,-0.078942,-0.028682,-0.169362,-0.733232,-0.373402,-0.386012,-0.194472,-0.321582,-0.259922,-0.495302,-0.210782,-0.337402,-0.455122,-0.427732,-0.215992,-0.081252,0.277418,-0.191162,-0.190272,0.010888,0.182468,0.400768,0.176448,0.692712111,0.476684393,0.55992929,0.279630683,1.334088932,0.291601861,0.588537788,0.966375771,0.545998445,0.5443709,0.679195809,0.81995446,-0.489967364,0.203089349,0.235654665,0.456492897,-0.316424501,1.32470363,0.566709785,0.132283354,-0.381791216,-0.352856691,0.037266143,0.118299099,1.010840385,0.130168158,0.832585831,-0.19872884
